Experiment ID,Timestamp,Number of Classes,Train Samples,Validation Samples,Test Samples,Model Name,Total Parameters,Trainable Parameters,Input Size,Batch Size,Learning Rate,Optimizer,Loss Function,Epochs Run / Total,Early Stopping Patience,Scheduler,Data Augmentation Enabled,Best Validation Accuracy,Final Test Accuracy,Precision (Macro),Recall (Macro),F1 Score (Macro),ROC-AUC Score,Average Epoch Time (sec),Total Training Time (sec),Total Pipeline Time (sec),Landmark Identifier
7403284d-cd78-4fbb-83c2-2a4afb58ab5b,2026-07-10 17:12:06,7,10737,2301,2301,StandardCNN,391175,391175,"torch.Size([64, 3, 224, 224])",64,0.01,Adam,CrossEntropyLoss,54/200,10,ReduceLROnPlateau,False,70.83876575401999,69.88265971316818,0.6481402341621436,0.5615256609512683,0.5870803299851728,0.9098161923635045,60.746342089441086,3280.3024728298187,3311.638953924179,full-image
