Experiment ID,Timestamp,Number of Classes,Train Samples,Validation Samples,Test Samples,Model Name,Total Parameters,Trainable Parameters,Input Size,Batch Size,Learning Rate,Optimizer,Loss Function,Epochs Run / Total,Early Stopping Patience,Scheduler,Data Augmentation Enabled,Best Validation Accuracy,Final Test Accuracy,Precision (Macro),Recall (Macro),F1 Score (Macro),ROC-AUC Score,Average Epoch Time (sec),Total Training Time (sec),Total Pipeline Time (sec),Landmark Identifier
9696aeef-cb52-4c71-be47-a36dd6bcb81b,2026-07-10 12:40:04,7,10737,2301,2301,SCNN_FMF,10403591,10403591,"torch.Size([64, 7, 3, 48, 48])",64,0.01,Adam,CrossEntropyLoss,17/200,10,ReduceLROnPlateau,False,73.01173402868318,68.14428509343763,0.7009996394595098,0.487712254810206,0.5211801769340157,0.8998354396324234,288.2508773523218,4900.264914989471,5065.605493307114,7-landmarks
