Experiment ID,Timestamp,Number of Classes,Train Samples,Validation Samples,Test Samples,Model Name,Total Parameters,Trainable Parameters,Input Size,Batch Size,Learning Rate,Optimizer,Loss Function,Epochs Run / Total,Early Stopping Patience,Scheduler,Data Augmentation Enabled,Best Validation Accuracy,Final Test Accuracy,Precision (Macro),Recall (Macro),F1 Score (Macro),ROC-AUC Score,Average Epoch Time (sec),Total Training Time (sec),Total Pipeline Time (sec),Landmark Identifier
16bd9c71-6f15-406c-9762-53003ce06b6f,2026-07-10 14:57:20,7,10737,2301,2301,ECF_CNN,974471,974471,"torch.Size([64, 7, 3, 48, 48])",64,0.01,Adam,CrossEntropyLoss,31/200,10,ReduceLROnPlateau,False,70.66492829204694,68.40504128639722,0.6836454830956579,0.5339610754877832,0.5806599667426552,0.8962649887459097,235.95374168119122,7314.565992116928,7443.231355905533,7-landmarks
