Experiment ID,Timestamp,Number of Classes,Train Samples,Validation Samples,Test Samples,Model Name,Total Parameters,Trainable Parameters,Input Size,Batch Size,Learning Rate,Optimizer,Loss Function,Epochs Run / Total,Early Stopping Patience,Scheduler,Data Augmentation Enabled,Best Validation Accuracy,Final Test Accuracy,Precision (Macro),Recall (Macro),F1 Score (Macro),ROC-AUC Score,Average Epoch Time (sec),Total Training Time (sec),Total Pipeline Time (sec),Landmark Identifier
76d90412-24cb-42a2-8924-f96d06bdcc3c,2026-07-19 12:02:28,7,10737,2301,2301,LSCNN_FMF,22603271,22603271,"torch.Size([64, 10, 3, 48, 48])",64,0.1,Adam,CrossEntropyLoss,62/200,10,ReduceLROnPlateau,False,60.060843111690566,58.80052151238592,0.5123488891992437,0.38292625820669607,0.3918590655542823,0.8107737223907346,279.38219677632856,17321.69620013237,17464.96834731102,AU-AU1-AU2-AU4-AU5-AU6-AU9-AU12-AU15-AU17-AU26
