Experiment ID,Timestamp,Number of Classes,Train Samples,Validation Samples,Test Samples,Model Name,Total Parameters,Trainable Parameters,Input Size,Batch Size,Learning Rate,Optimizer,Loss Function,Epochs Run / Total,Early Stopping Patience,Scheduler,Data Augmentation Enabled,Best Validation Accuracy,Final Test Accuracy,Precision (Macro),Recall (Macro),F1 Score (Macro),ROC-AUC Score,Average Epoch Time (sec),Total Training Time (sec),Total Pipeline Time (sec),Landmark Identifier
6a43448c-3187-4cb7-93a4-257199327c4b,2026-07-18 19:20:26,7,10737,2301,2301,SCNN_FC,980231,980231,"torch.Size([64, 10, 3, 48, 48])",64,0.01,Adam,CrossEntropyLoss,30/200,10,ReduceLROnPlateau,False,73.40286831812256,71.09952194697958,0.7085848643761915,0.5706709522860142,0.617599572530641,0.910275422391926,271.84033722082773,8155.210116624832,8311.748091459274,AU-AU1-AU2-AU4-AU5-AU6-AU9-AU12-AU15-AU17-AU26
