Experiment ID,Timestamp,Number of Classes,Train Samples,Validation Samples,Test Samples,Model Name,Total Parameters,Trainable Parameters,Input Size,Batch Size,Learning Rate,Optimizer,Loss Function,Epochs Run / Total,Early Stopping Patience,Scheduler,Data Augmentation Enabled,Best Validation Accuracy,Final Test Accuracy,Precision (Macro),Recall (Macro),F1 Score (Macro),ROC-AUC Score,Average Epoch Time (sec),Total Training Time (sec),Total Pipeline Time (sec),Landmark Identifier
7e8f44c5-2b52-47a1-8b42-920b30a34b26,2026-07-19 06:39:08,7,10737,2301,2301,S3D_CNN,2884487,2884487,"torch.Size([64, 10, 3, 48, 48])",64,0.1,Adam,CrossEntropyLoss,11/200,10,ReduceLROnPlateau,False,38.80921338548457,38.85267275097784,0.05550381821568262,0.14285714285714285,0.07994634473507713,0.5704219763687036,317.7543104128404,3495.2974145412445,3667.572655916214,AU-AU1-AU2-AU4-AU5-AU6-AU9-AU12-AU15-AU17-AU26
